"League","variable","mean","sd","min","25%","50%","75%","max"
"LEC","totalDamageDealt.mean",131741.070832264,55227.456681013,16978.5505617978,126509.862862319,146023.387056128,166440.349365751,201698.520833333
"LEC","totalDamageTaken.mean",21975.469145477,4755.8763945654,13012.2222222222,18285.5918367347,20697.0961538462,25991.8553571429,32266.5394736842
"LEC","totalDamageDealtToChampions.mean",18511.0355491807,5846.76228477817,5627.39534883721,16493.5558490566,19948.9551866001,22660.2515116279,29584.3953488372
"LEC","damageDealtToObjectives.mean",11818.2916297064,8758.84684495383,971.197674418605,5905.49081632653,8998.02471590909,16897.5885416667,31399.55
"LEC","goldEarnedPerMinute.mean",432.682497201089,70.3449047359193,272.161806293298,429.473930346265,457.255490152811,480.887963029914,538.103731921295
"La Ligue","goldEarned.mean",10869.5555841328,1819.27716396326,6900.71,10654.1767582189,11356.7696577243,11778.9901593252,14232.275862069
"La Ligue","kills.mean",5.63936911320103,2.09419783555858,1.47,4.84461637653127,6.1173273657289,6.93910256410256,9.56923076923077
"La Ligue","deaths.mean",4.80044467661884,0.877529254048015,3.1875,4.30231958762887,4.59385382059801,5.26864828209765,6.57303370786517
"La Ligue","assists.mean",7.90135655842272,2.86506656886421,4.42424242424242,6.39310661764706,7.03095238095238,8.46462105969148,14.6631578947368
"La Ligue","champExperience.mean",11885.9617126625,1746.80607017977,7839.91836734694,11484.1189964158,12350.1264720942,13110.1385258359,14724.5555555556
"La Ligue","player.WR.mean",0.539921948153262,0.0619935439487821,0.422535211267606,0.49234693877551,0.545983086680761,0.57867816091954,0.684782608695652
"La Ligue","turretKills.mean",1.14935337121217,0.623208814843205,0.0816326530612245,0.699404761904762,1.17977528089888,1.55525362318841,2.23655913978495
"La Ligue","totalMinionsKilled.mean",124.75622877378,82.9866645289148,20.8,28.6687271062271,177.524305555556,195.692046667683,233.888888888889
"La Ligue","totalTimeCCDealt.mean",271.862123666595,157.180053083158,85.3544303797468,162.904558823529,195.835847382431,343.099625675012,697.75
"La Ligue","baronKills.mean",0.13010169676483,0.184328442955451,0,0.0109299516908213,0.0335205992509363,0.10650723025584,0.545454545454545
"La Ligue","dragonKills.mean",0.358556309975579,0.554321223186324,0,0.02072707542051,0.0546856323213005,0.309788654060067,1.81818181818182
"La Ligue","totalDamageDealt.mean",132385.698212744,55714.3805384089,16967.4897959184,127811.575031855,142617.715680955,167474.204065934,205456.344827586
"La Ligue","totalDamageTaken.mean",21221.3184550979,4916.36944441392,13774.6086956522,17247.655952381,19222.163761801,26209.2140567766,30746.4722222222
"La Ligue","totalDamageDealtToChampions.mean",17887.4875068533,5687.28607466666,4974.20408163265,16545.721031746,19036.1148989899,21671.9000822368,27691.6206896552
"La Ligue","damageDealtToObjectives.mean",12244.5894541002,9279.31366132586,555.020408163265,6000.46680457053,9550.30096618357,17153.8712458287,35216.2727272727
